Geo Code,Geo Name,Line Number
"4613049","Dunnottar, VL",359539
"4613056","St. Clements, RM",359666
"4613062","Brokenhead 4, IRI",359793
"4614","Division No. 14",359920
"4614015","Rosser, RM",360047
"4614031","Woodlands, RM",360174
"4614036","Rockwood, RM",360301
"4614039","Stonewall, T",360428
"4614042","Teulon, T",360555
"4615","Division No. 15",360682
"4615020","Neepawa, T",360809
"4615032","Oakview, RM",360936
"4615037","Hamiota, MU",361063
"4615042","Birdtail Creek 57, IRI",361190
"4615047","Ellice-Archie, RM",361317
"4615056","Prairie View, MU",361444
"4615063","Yellowhead, RM",361571
"4615067","Keeseekoowenin 61, IRI",361698
"4615070","Harrison Park, MU",361825
"4615071","Rolling River 67, IRI",361952
"4615072","Rolling River 67B, IRI",362079
"4615074","Minto-Odanah, MU",362206
"4615075","Minnedosa, T",362333
"4615078","Rosedale, RM",362460
"4615092","Clanwilliam-Erickson, MU",362587
"4616","Division No. 16",362714
"4616005","Rossburn, MU",362841
"4616017","Waywayseecappo First Nation, IRI",362968
"4616020","Riding Mountain West, RM",363095
"4616025","Gambler 63 (Part), IRI",363222
"4616030","Russell-Binscarth, MU",363349
"4616046","Valley River 63A, IRI",363476
"4616048","Hillsburg-Roblin-Shell River, MU",363603
"4617","Division No. 17",363730
"4617026","Alonsa, RM",363857
"4617029","Ebb and Flow 52, IRI",363984
"4617035","McCreary, MU",364111
"4617041","Ste. Rose, MU",364238
"4617048","Dauphin, RM",364365
"4617050","Dauphin, CY",364492
"4617054","Gilbert Plains, MU",364619
"4617058","Grandview, MU",364746
"4617064","Ethelbert, MU",364873
"4617072","Mossey River, RM",365000
"4617075","Lakeshore, RM",365127
"4617092","Division No. 17, Unorganized, NO",365254
"4618","Division No. 18",365381
"4618031","Gimli, RM",365508
"4618034","Winnipeg Beach, T",365635
"4618037","Armstrong, RM",365762
"4618040","St. Laurent, RM",365889
"4618044","Coldwell, RM",366016
"4618055","Dog Creek 46, IRI",366143
"4618056","West Interlake, MU",366270
"4618060","Grahamdale, RM",366397
"4618063","Little Saskatchewan 48, IRI",366524
"4618067","Fairford (Part) 50, IRI",366651
"4618068","Fisher, RM",366778
"4618074","Arborg, T",366905
"4618076","Bifrost-Riverton, MU",367032
"4618091","Division No. 18, Unorganized, East Part, NO",367159
"4619","Division No. 19",367286
"4619045","Division No. 19, Unorganized, NO",367413
"4619050","Fort Alexander 3, IRI",367540
"4619051","Little Grand Rapids 14, IRI",367667
"4619052","Bloodvein 12, IRI",367794
"4619053","Hole or Hollow Water 10, IRI",367921
"4619054","Black River 9, IRI",368048
"4619056","Fisher River 44, IRI",368175
"4619058","Fisher River 44A, IRI",368302
"4619059","Peguis 1B, IRI",368429
"4619061","Jackhead 43, IRI",368556
"4619068","Crane River 51, IRI",368683
"4619069","Waterhen 45, IRI",368810
"4619070","Pine Creek 66A, IRI",368937
"4619072","Shoal River Indian Reserve 65A, IRI",369064
"4619075","Poplar River 16, IRI",369191
"4619077","Berens River 13, IRI",369318
"4619079","Pauingassi First Nation, IRI",369445
"4620","Division No. 20",369572
"4620032","Mountain (South), RM",369699
"4620042","Swan Valley West, MU",369826
"4620048","Swan River, T",369953
"4620051","Minitonas-Bowsman, MU",370080
"4620055","Mountain (North), RM",370207
"4620066","Division No. 20, Unorganized, South Part, NO",370334
"4620069","Division No. 20, Unorganized, North Part, NO",370461
"4621","Division No. 21",370588
"4621025","Grand Rapids, T",370715
"4621027","Grand Rapids 33, IRI",370842
"4621029","Chemawawin 2, IRI",370969
"4621033","Opaskwayak Cree Nation 21A, IRI",371096
"4621040","Opaskwayak Cree Nation 21I, IRI",371223
"4621043","Opaskwayak Cree Nation 21E, IRI",371350
"4621045","The Pas, T",371477
"4621052","Kelsey, RM",371604
"4621058","Moose Lake 31A, IRI",371731
"4621064","Flin Flon (Part), CY",371858
"4621071","Snow Lake, T",371985
"4621078","Division No. 21, Unorganized, NO",372112
"4622","Division No. 22",372239
"4622026","Thompson, CY",372366
"4622046","Division No. 22, Unorganized, NO",372493
"4622048","Garden Hill First Nation, IRI",372620
"4622049","God's Lake 23, IRI",372747
"4622050","Oxford House 24, IRI",372874
"4622051","Cross Lake 19, IRI",373001
"4622052","Cross Lake 19A, IRI",373128
"4622055","God's River 86A, IRI",373255
"4622056","Red Sucker Lake 1976, IRI",373382
"4622058","Norway House 17, IRI",373509
"4622059","Nelson House 170, IRI",373636
"4622063","Split Lake (Part) 171, IRI",373763
"4622064","Ilford, S-É",373890
"4622065","York Landing, IRI",374017
"4622067","Cross Lake 19E, IRI",374144
"4622800","Wasagamack, IRI",374271
"4622801","St. Theresa Point, IRI",374398
"4623","Division No. 23",374525
"4623022","Gillam, T",374652
"4623027","Fox Lake 2, IRI",374779
"4623034","Leaf Rapids, T",374906
"4623037","South Indian Lake, S-É",375033
"4623047","Lynn Lake, T",375160
"4623056","Churchill, T",375287
"4623058","Churchill 1, IRI",375414
"4623062","Division No. 23, Unorganized, NO",375541
"4623064","Pukatawagan 198, IRI",375668
"4623065","Brochet 197, IRI",375795
"4623067","Lac Brochet 197A, IRI",375922
"4623071","Shamattawa 1, IRI",376049
"47","Saskatchewan",376176
"4701","Division No. 1",376303
"4701001","Argyle No. 1, RM",376430
"4701002","Gainsborough, VL",376557
"4701004","Carievale, VL",376684
"4701006","Mount Pleasant No. 2, RM",376811
"4701008","Carnduff, T",376938
"4701011","Enniskillen No. 3, RM",377065
"4701012","Glen Ewen, VL",377192
"4701014","Oxbow, T",377319
"4701016","Coalfields No. 4, RM",377446
"4701017","Frobisher, VL",377573
"4701018","North Portal, VL",377700
"4701019","Roche Percée, VL",377827
"4701021","Bienfait, T",377954
"4701022","Estevan No. 5, RM",378081
"4701024","Estevan, CY",378208
"4701027","Benson No. 35, RM",378335
"4701031","Browning No. 34, RM",378462
"4701032","Lampman, T",378589
"4701036","Moose Creek No. 33, RM",378716
"4701037","Alameda, T",378843
"4701039","Reciprocity No. 32, RM",378970
"4701041","Alida, VL",379097
"4701043","Storthoaks No. 31, RM",379224
"4701044","Storthoaks, VL",379351
"4701047","Antler No. 61, RM",379478
"4701049","Redvers, T",379605
"4701053","Moose Mountain No. 63, RM",379732
"4701054","Manor, VL",379859
"4701056","Carlyle, T",379986
"4701058","Brock No. 64, RM",380113
"4701059","Arcola, T",380240
"4701061","Kisbey, VL",380367
"4701063","Tecumseh No. 65, RM",380494
"4701064","Forget, VL",380621
"4701066","Stoughton, T",380748
"4701067","Heward, VL",380875
"4701069","Golden West No. 95, RM",381002
"4701072","Hazelwood No. 94, RM",381129
"4701076","Wawken No. 93, RM",381256
"4701077","Kennedy, VL",381383
"4701078","Wawota, T",381510
"4701079","Kenosee Lake, VL",381637
"4701091","Walpole No. 92, RM",381764
"4701094","Maryfield No. 91, RM",381891
"4701096","Maryfield, VL",382018
"4701098","Fairlight, VL",382145
"4701808","White Bear 70, IRI",382272
"4701809","Ocean Man 69, IRI",382399
"4701819","Pheasant Rump Nakota 68, IRI",382526
"4702","Division No. 2",382653
"4702001","Cambria No. 6, RM",382780
"4702002","Torquay, VL",382907
"4702006","Souris Valley No. 7, RM",383034
"4702008","Tribune, VL",383161
"4702011","Lake Alma No. 8, RM",383288
"4702014","Surprise Valley No. 9, RM",383415
"4702016","Minton, VL",383542
"4702018","Happy Valley No. 10, RM",383669
"4702023","Bengough, T",383796
"4702024","Bengough No. 40, RM",383923
"4702026","The Gap No. 39, RM",384050
"4702028","Ceylon, VL",384177
"4702029","Laurier No. 38, RM",384304
"4702031","Radville, T",384431
"4702033","Lomond No. 37, RM",384558
"4702037","Cymri No. 36, RM",384685
"4702038","Halbrite, VL",384812
"4702039","Midale, T",384939
"4702041","Macoun, VL",385066
"4702042","Griffin No. 66, RM",385193
"4702044","Weyburn No. 67, RM",385320
"4702047","Weyburn, CY",385447
"4702048","McTaggart, VL",385574
"4702051","Brokenshell No. 68, RM",385701
"4702052","Norton No. 69, RM",385828
"4702054","Pangman, VL",385955
"4702057","Key West No. 70, RM",386082
"4702058","Ogema, T",386209
"4702061","Elmsthorpe No. 100, RM",386336
"4702062","Avonlea, VL",386463
"4702066","Caledonia No. 99, RM",386590
"4702067","Milestone, T",386717
"4702069","Scott No. 98, RM",386844
"4702071","Lang, VL",386971
"4702072","Yellow Grass, T",387098
"4702073","Wellington No. 97, RM",387225
"4702076","Fillmore No. 96, RM",387352
"4702078","Fillmore, VL",387479
"4702079","Creelman, VL",387606
"4703","Division No. 3",387733
"4703001","Hart Butte No. 11, RM",387860
"4703004","Coronach, T",387987
"4703006","Poplar Valley No. 12, RM",388114
"4703009","Rockglen, T",388241
"4703011","Old Post No. 43, RM",388368
"4703016","Glen McPherson No. 46, RM",388495
"4703018","Mankota No. 45, RM",388622
"4703019","Mankota, VL",388749
"4703022","Waverley No. 44, RM",388876
"4703026","Willow Bunch No. 42, RM",389003
"4703028","Willow Bunch, T",389130
"4703029","Excel No. 71, RM",389257
"4703034","Lake of the Rivers No. 72, RM",389384
"4703036","Assiniboia, T",389511
"4703038","Stonehenge No. 73, RM",389638
"4703041","Limerick, VL",389765
"4703042","Wood River No. 74, RM",389892
"4703044","Lafleche, T",390019
"4703048","Pinto Creek No. 75, RM",390146
"4703051","Kincaid, VL",390273
"4703052","Hazenmore, VL",390400
"4703054","Auvergne No. 76, RM",390527
"4703058","Ponteix, T",390654
"4703059","Whiska Creek No. 106, RM",390781
"4703061","Neville, VL",390908
"4703062","Vanguard, VL",391035
"4703064","Glen Bain No. 105, RM",391162
"4703068","Gravelbourg No. 104, RM",391289
"4703071","Gravelbourg, T",391416
"4703074","Sutton No. 103, RM",391543
"4703092","Mossbank, T",391670
"4703093","Lake Johnston No. 102, RM",391797
"4703096","Terrell No. 101, RM",391924
"4704","Division No. 4",392051
"4704002","Val Marie, VL",392178
"4704003","Val Marie No. 17, RM",392305
"4704006","Lone Tree No. 18, RM",392432
"4704009","Climax, VL",392559
"4704011","Frontier No. 19, RM",392686
"4704012","Frontier, VL",392813
"4704019","Reno No. 51, RM",392940
"4704021","Consul, VL",393067
"4704024","White Valley No. 49, RM",393194
"4704026","Eastend, T",393321
"4704028","Wise Creek No. 77, RM",393448
"4704029","Cadillac, VL",393575
"4704034","Grassy Creek No. 78, RM",393702
"4704036","Shaunavon, T",393829
"4704038","Arlington No. 79, RM",393956
"4704045","Maple Creek No. 111, RM",394083
"4704048","Maple Creek, T",394210
"4704050","Piapot No. 110, RM",394337
"4704054","Carmichael No. 109, RM",394464
"4704056","Carmichael, VL",394591
"4704058","Bone Creek No. 108, RM",394718
"4704061","Lac Pelletier No. 107, RM",394845
"4704802","Nekaneet Cree Nation, IRI",394972
"4705","Division No. 5",395099
"4705001","Moosomin No. 121, RM",395226
"4705002","Fleming, T",395353
"4705004","Moosomin, T",395480
"4705006","Welwyn, VL",395607
"4705007","Martin No. 122, RM",395734
"4705009","Wapella, T",395861
"4705011","Silverwood No. 123, RM",395988
"4705014","Kingsley No. 124, RM",396115
"4705016","Kipling, T",396242
"4705018","Chester No. 125, RM",396369
"4705019","Windthorst, VL",396496
"4705021","Glenavon, VL",396623
"4705024","Wolseley, T",396750
"4705027","Wolseley No. 155, RM",396877
"4705028","Elcapo No. 154, RM",397004
"4705029","Grenfell, T",397131
"4705031","Broadview, T",397258
"4705033","Willowdale No. 153, RM",397385
"4705034","Whitewood, T",397512
"4705037","Rocanville No. 151, RM",397639
"4705038","Rocanville, T",397766
"4705041","Spy Hill No. 152, RM",397893
"4705042","Tantallon, VL",398020
"4705043","Spy Hill, VL",398147
"4705044","Gerald, VL",398274
"4705047","Langenburg No. 181, RM",398401
"4705048","Langenburg, T",398528
"4705049","Yarbo, VL",398655
"4705051","Fertile Belt No. 183, RM",398782
"4705052","Esterhazy, T",398909
"4705055","Bird's Point, RV",399036
"4705056","Stockholm, VL",399163
"4705057","Grayson No. 184, RM",399290
"4705058","Dubuc, VL",399417
"4705059","Grayson, VL",399544
"4705062","Killaly, VL",399671
"4705063","McLeod No. 185, RM",399798
"4705064","Neudorf, VL",399925
"4705066","Lemberg, T",400052
"4705067","Stanley No. 215, RM",400179
"4705069","Goodeve, VL",400306
"4705073","Cana No. 214, RM",400433
"4705074","Melville, CY",400560
"4705077","Saltcoats No. 213, RM",400687
"4705078","Saltcoats, T",400814
"4705079","Bredenbury, T",400941
"4705093","Churchbridge No. 211, RM",401068
"4705094","Churchbridge, T",401195
"4705096","MacNutt, VL",401322
"4705803","Cowessess 73, IRI",401449
"4705804","Kahkewistahaw 72, IRI",401576
"4705805","Sakimay 74, IRI",401703
"4705806","Ochapowace 71, IRI",401830
"4705807","Shesheep 74A, IRI",401957
"4706","Division No. 6",402084
"4706001","Montmartre No. 126, RM",402211
"4706002","Montmartre, VL",402338
"4706003","Kendal, VL",402465
"4706004","Francis No. 127, RM",402592
"4706006","Odessa, VL",402719
"4706007","Vibank, VL",402846
"4706008","Sedley, VL",402973
"4706009","Francis, T",403100
"4706011","Lajord No. 128, RM",403227
"4706013","Bratt's Lake No. 129, RM",403354
"4706014","Wilcox, VL",403481
"4706016","Redburn No. 130, RM",403608
"4706017","Rouleau, T",403735
"4706018","Briercrest, VL",403862
"4706019","Drinkwater, VL",403989
"4706021","Pense No. 160, RM",404116
"4706022","Belle Plaine, VL",404243
"4706023","Pense, T",404370
"4706026","Sherwood No. 159, RM",404497
"4706027","Regina, CY",404624
"4706028","Grand Coulee, VL",404751
"4706029","Edenwold No. 158, RM",404878
"4706030","White City, T",405005
"4706031","Pilot Butte, T",405132
"4706032","Balgonie, T",405259
"4706033","Edenwold, VL",405386
"4706034","South Qu'Appelle No. 157, RM",405513
"4706036","Qu'Appelle, T",405640
"4706037","McLean, VL",405767
"4706038","Indian Head No. 156, RM",405894
"4706039","Indian Head, T",406021
"4706041","Sintaluta, T",406148
"4706042","Abernethy No. 186, RM",406275
"4706045","Fort San, RV",406402
"4706046","Abernethy, VL",406529
"4706047","Balcarres, T",406656
"4706048","North Qu'Appelle No. 187, RM",406783
"4706049","Lebret, VL",406910
"4706050","Katepwa, RV",407037
"4706051","Fort Qu'Appelle, T",407164
"4706052","B-Say-Tah, RV",407291
"4706053","Lumsden No. 189, RM",407418
"4706054","Disley, VL",407545
"4706055","Buena Vista, VL",407672
"4706056","Lumsden, T",407799
"4706058","Regina Beach, T",407926
"4706059","Dufferin No. 190, RM",408053
"4706060","Wee Too Beach, RV",408180
"4706061","Bethune, VL",408307
"4706062","Findlater, VL",408434
"4706063","Sarnia No. 221, RM",408561
"4706064","Chamberlain, VL",408688
"4706065","Alice Beach, RV",408815
"4706067","Holdfast, VL",408942
"4706068","Dilke, VL",409069
"4706070","Longlaketon No. 219, RM",409196
"4706071","McKillop No. 220, RM",409323
"4706072","Saskatchewan Beach, RV",409450
"4706073","Bulyea, VL",409577
"4706074","Strasbourg, T",409704
"4706075","Kannata Valley, RV",409831
"4706077","Silton, VL",409958
"4706078","Craven, VL",410085
"4706079","Earl Grey, VL",410212
"4706080","Glen Harbour, RV",410339
"4706081","North Grove, RV",410466
"4706085","Island View, RV",410593
"4706091","Cupar No. 218, RM",410720
"4706092","Southey, T",410847
"4706093","Markinch, VL",410974
"4706094","Cupar, T",411101
"4706096","Lipton No. 217, RM",411228
"4706097","Dysart, VL",411355
"4706098","Lipton, VL",411482
"4706099","Tullymet No. 216, RM",411609
"4706809","Piapot 75, IRI",411736
"4706810","Assiniboine 76, IRI",411863
"4706811","Standing Buffalo 78, IRI",411990
"4706812","Pasqua 79, IRI",412117
"4706813","Muscowpetung 80, IRI",412244
"4706814","Little Black Bear 84, IRI",412371
"4706815","Okanese 82, IRI",412498
"4706816","Peepeekisis 81, IRI",412625
"4706818","Star Blanket 83, IRI",412752
"4706820","Wa-Pii Moos-Toosis (White Calf) 83A, IRI",412879
"4707","Division No. 7",413006
"4707001","Baildon No. 131, RM",413133
"4707004","Hillsborough No. 132, RM",413260
"4707006","Rodgers No. 133, RM",413387
"4707011","Shamrock No. 134, RM",413514
"4707014","Lawtonia No. 135, RM",413641
"4707016","Hodgeville, VL",413768
"4707018","Coulee No. 136, RM",413895
"4707020","Beaver Flat, RV",414022
"4707021","Excelsior No. 166, RM",414149
"4707022","Waldeck, VL",414276
"4707023","Rush Lake, VL",414403
"4707024","Morse No. 165, RM",414530
"4707026","Herbert, T",414657
"4707027","Morse, T",414784
"4707029","Chaplin No. 164, RM",414911
"4707031","Chaplin, VL",415038
"4707032","Wheatlands No. 163, RM",415165
"4707034","Mortlach, VL",415292
"4707036","Caron No. 162, RM",415419
"4707037","Caronport, VL",415546
"4707038","Moose Jaw No. 161, RM",415673
"4707039","Moose Jaw, CY",415800
"4707042","Marquis No. 191, RM",415927
"4707043","Tuxford, VL",416054
"4707044","Marquis, VL",416181
"4707045","Sun Valley, RV",416308
"4707047","Eyebrow No. 193, RM",416435
"4707048","Brownlee, VL",416562
"4707049","Eyebrow, VL",416689
"4707051","South Lake, RV",416816
"4707053","Enfield No. 194, RM",416943
"4707054","Central Butte, T",417070
"4707058","Canaan No. 225, RM",417197
"4707059","Lucky Lake, VL",417324
"4707062","Beechy, VL",417451
"4707063","Victory No. 226, RM",417578
"4707066","King George No. 256, RM",417705
"4707067","Coteau No. 255, RM",417832
"4707068","Coteau Beach, RV",417959
"4707071","Maple Bush No. 224, RM",418086
"4707072","Riverhurst, VL",418213
"4707074","Mistusinne, RV",418340
"4707076","Huron No. 223, RM",418467
"4707077","Tugaske, VL",418594
"4707091","Craik No. 222, RM",418721
"4707092","Craik, T",418848
"4707093","Aylesbury, VL",418975
"4708","Division No. 8",419102
"4708001","Swift Current No. 137, RM",419229
"4708004","Swift Current, CY",419356
"4708006","Webb No. 138, RM",419483
"4708008","Webb, VL",419610
"4708009","Gull Lake No. 139, RM",419737
"4708011","Gull Lake, T",419864
"4708012","Tompkins, VL",419991
"4708016","Big Stick No. 141, RM",420118
"4708021","Enterprise No. 142, RM",420245
"4708022","Richmound, VL",420372
"4708024","Fox Valley No. 171, RM",420499
"4708026","Fox Valley, VL",420626
"4708028","Pittville No. 169, RM",420753
"4708029","Hazlet, VL",420880
"4708031","Riverside No. 168, RM",421007
"4708032","Cabri, T",421134
"4708034","Pennant, VL",421261
"4708036","Success, VL",421388
"4708038","Saskatchewan Landing No. 167, RM",421515
"4708039","Stewart Valley, VL",421642
"4708042","Lacadena No. 228, RM",421769
"4708044","Kyle, T",421896
"4708046","Miry Creek No. 229, RM",422023
"4708048","Abbey, VL",422150
"4708049","Lancer, VL",422277
"4708053","Clinworth No. 230, RM",422404
"4708054","Sceptre, VL",422531
"4708056","Happyland No. 231, RM",422658
"4708057","Prelate, VL",422785
"4708058","Leader, T",422912
"4708061","Deer Forks No. 232, RM",423039
"4708062","Burstall, T",423166
"4708065","Chesterfield No. 261, RM",423293
"4708068","Eatonia, T",423420
"4708071","Newcombe No. 260, RM",423547
"4708074","Snipe Lake No. 259, RM",423674
"4708076","Eston, T",423801
"4708092","Monet No. 257, RM",423928
"4708094","Elrose, T",424055
"4709","Division No. 9",424182
"4709001","Calder No. 241, RM",424309
"4709002","Calder, VL",424436
"4709006","Wallace No. 243, RM",424563
"4709009","Rhein, VL",424690
"4709011","Orkney No. 244, RM",424817
"4709012","Yorkton, CY",424944
"4709014","Ebenezer, VL",425071
"4709016","Springside, T",425198
"4709019","Garry No. 245, RM",425325
"4709023","Insinger No. 275, RM",425452
"4709024","Sheho, VL",425579
"4709028","Theodore, VL",425706
"4709029","Good Lake No. 274, RM",425833
"4709032","Canora, T",425960
"4709033","Sliding Hills No. 273, RM",426087
"4709037","Cote No. 271, RM",426214
"4709038","Togo, VL",426341
"4709039","Kamsack, T",426468
"4709042","St. Philips No. 301, RM",426595
"4709044","Pelly, VL",426722
"4709046","Keys No. 303, RM",426849
"4709049","Buchanan No. 304, RM",426976
"4709053","Buchanan, VL",427103
"4709054","Invermay No. 305, RM",427230
"4709056","Rama, VL",427357
"4709058","Invermay, VL",427484
"4709060","Hazel Dell No. 335, RM",427611
"4709061","Lintlaw, VL",427738
"4709062","Preeceville No. 334, RM",427865
"4709064","Preeceville, T",427992
"4709065","Endeavour, VL",428119
"4709066","Sturgis, T",428246
"4709067","Clayton No. 333, RM",428373
"4709069","Stenen, VL",428500
"4709071","Hyas, VL",428627
"4709072","Norquay, T",428754
"4709075","Livingston No. 331, RM",428881
"4709819","Cote 64, IRI",429008
"4709820","Keeseekoose 66, IRI",429135
"4709821","The Key 65, IRI",429262
"4710","Division No. 10",429389
"4710003","Ituna Bon Accord No. 246, RM",429516
"4710004","Ituna, T",429643
"4710008","Kellross No. 247, RM",429770
"4710009","Kelliher, VL",429897
"4710011","Leross, VL",430024
"4710012","Lestock, VL",430151
"4710014","Touchwood No. 248, RM",430278
"4710022","Semans, VL",430405
"4710024","Mount Hope No. 279, RM",430532
"4710027","Raymore, T",430659
"4710028","Quinton, VL",430786
"4710029","Punnichy, VL",430913
"4710031","Emerald No. 277, RM",431040
"4710036","Foam Lake No. 276, RM",431167
"4710038","Foam Lake, T",431294
"4710041","Elfros No. 307, RM",431421
"4710043","Elfros, VL",431548
"4710046","Big Quill No. 308, RM",431675
"4710047","Wynyard, T",431802
"4710052","Prairie Rose No. 309, RM",431929
"4710054","Jansen, VL",432056
"4710056","Leroy No. 339, RM",432183
"4710058","Leroy, T",432310
"4710061","Lakeside No. 338, RM",432437
"4710062","Watson, T",432564
"4710064","Quill Lake, VL",432691
"4710066","Lakeview No. 337, RM",432818
"4710068","Wadena, T",432945
"4710071","Sasman No. 336, RM",433072
"4710072","Margo, VL",433199
"4710822","Muskowekwan 85, IRI",433326
"4710823","Gordon 86, IRI",433453
"4710824","Day Star 87, IRI",433580
"4710825","Poorman 88, IRI",433707
"4710826","Fishing Lake 89, IRI",433834
"4711","Division No. 11",433961
"4711002","Duval, VL",434088
"4711003","Last Mountain Valley No. 250, RM",434215
"4711004","Govan, T",434342
"4711006","Big Arm No. 251, RM",434469
"4711008","Imperial, T",434596
"4711009","Liberty, VL",434723
"4711011","Arm River No. 252, RM",434850
"4711014","Davidson, T",434977
"4711016","Willner No. 253, RM",435104
"4711018","Loreburn No. 254, RM",435231
"4711019","Elbow, VL",435358
"4711021","Loreburn, VL",435485
"4711022","Strongfield, VL",435612
"4711024","Hawarden, VL",435739
"4711026","Rudy No. 284, RM",435866
"4711027","Outlook, T",435993
"4711028","Broderick, VL",436120
"4711029","Glenside, VL",436247
"4711031","Rosedale No. 283, RM",436374
"4711032","Hanley, T",436501
"4711034","McCraney No. 282, RM",436628
"4711036","Kenaston, VL",436755
"4711038","Bladworth, VL",436882
"4711039","Wood Creek No. 281, RM",437009
"4711041","Simpson, VL",437136
"4711042","Wreford No. 280, RM",437263
"4711044","Nokomis, T",437390
"4711046","Usborne No. 310, RM",437517
"4711048","Drake, VL",437644
"4711049","Lanigan, T",437771
"4711052","Morris No. 312, RM",437898
"4711053","Watrous, T",438025
"4711054","Manitou Beach, RV",438152
"4711056","Young, VL",438279
"4711059","Lost River No. 313, RM",438406
"4711060","Thode, RV",438533
"4711061","Dundurn No. 314, RM",438660
"4711063","Dundurn, T",438787
"4711064","Shields, RV",438914
"4711065","Corman Park No. 344, RM",439041
"4711066","Saskatoon, CY",439168
"4711067","Langham, T",439295
"4711068","Warman, CY",439422
"4711069","Blucher No. 343, RM",439549
"4711070","Martensville, CY",439676
"4711071","Bradwell, VL",439803
"4711072","Allan, T",439930
"4711073","Dalmeny, T",440057
"4711075","Osler, T",440184
"4711076","Colonsay No. 342, RM",440311
"4711077","Clavet, VL",440438
"4711078","Meacham, VL",440565
"4711079","Colonsay, T",440692
"4711091","Viscount No. 341, RM",440819
"4711092","Viscount, VL",440946
"4711094","Plunkett, VL",441073
"4711096","Wolverine No. 340, RM",441200
"4711828","Whitecap, IRI",441327
"4712","Division No. 12",441454
"4712001","Pleasant Valley No. 288, RM",441581
"4712004","St. Andrews No. 287, RM",441708
"4712006","Rosetown, T",441835
"4712008","Zealandia, T",441962
"4712011","Milden No. 286, RM",442089
"4712012","Milden, VL",442216
"4712014","Wiseton, VL",442343
"4712016","Dinsmore, VL",442470
"4712019","Macrorie, VL",442597
"4712020","Fertile Valley No. 285, RM",442724
"4712022","Conquest, VL",442851
"4712026","Montrose No. 315, RM",442978
"4712029","Harris No. 316, RM",443105
"4712032","Harris, VL",443232
"4712034","Marriott No. 317, RM",443359
"4712038","Mountain View No. 318, RM",443486
"4712042","Biggar No. 347, RM",443613
"4712046","Biggar, T",443740
"4712050","Perdue No. 346, RM",443867
"4712051","Perdue, VL",443994
"4712052","Kinley, VL",444121
"4712054","Vanscoy No. 345, RM",444248
"4712056","Delisle, T",444375
"4712058","Vanscoy, VL",444502
"4712059","Asquith, T",444629
"4712064","Eagle Creek No. 376, RM",444756
"4712069","Glenside No. 377, RM",444883
"4712072","Rosemount No. 378, RM",445010
"4712078","Battle River No. 438, RM",445137
"4712079","Battleford, T",445264
"4712829","Red Pheasant 108, IRI",445391
"4712830","Mosquito 109, IRI",445518
"4712832","Grizzly Bear's Head 110 and Lean Man 111, IRI",445645
"4712833","Sweet Grass 113, IRI",445772
"4713","Division No. 13",445899
"4713002","Brock, VL",446026
"4713006","Kindersley No. 290, RM",446153
"4713008","Kindersley, T",446280
"4713009","Flaxcombe, VL",446407
"4713011","Milton No. 292, RM",446534
"4713014","Marengo, VL",446661
"4713016","Antelope Park No. 322, RM",446788
"4713019","Prairiedale No. 321, RM",446915
"4713022","Smiley, VL",447042
"4713024","Oakdale No. 320, RM",447169
"4713026","Coleville, VL",447296
"4713028","Winslow No. 319, RM",447423
"4713029","Dodsland, VL",447550
"4713031","Plenty, VL",447677
"4713032","Grandview No. 349, RM",447804
"4713038","Mariposa No. 350, RM",447931
"4713039","Tramping Lake, VL",448058
"4713041","Progress No. 351, RM",448185
"4713042","Kerrobert, T",448312
"4713044","Luseland, T",448439
"4713046","Heart's Hill No. 352, RM",448566
"4713049","Eye Hill No. 382, RM",448693
"4713051","Macklin, T",448820
"4713053","Primate, VL",448947
"4713054","Denzil, VL",449074
"4713056","Grass Lake No. 381, RM",449201
"4713059","Tramping Lake No. 380, RM",449328
"4713062","Scott, T",449455
"4713064","Reford No. 379, RM",449582
"4713067","Landis, VL",449709
"4713068","Buffalo No. 409, RM",449836
"4713069","Wilkie, T",449963
"4713072","Round Valley No. 410, RM",450090
"4713074","Unity, T",450217
"4713076","Senlac No. 411, RM",450344
"4713078","Senlac, VL",450471
"4713079","Manitou Lake No. 442, RM",450598
"4713091","Marsden, VL",450725
"4713092","Hillsdale No. 440, RM",450852
"4713094","Neilburg, VL",450979
"4713096","Cut Knife No. 439, RM",451106
"4713098","Cut Knife, T",451233
"4713835","Poundmaker 114, IRI",451360
"4713836","Little Pine 116, IRI",451487
"4714","Division No. 14",451614
"4714001","Hudson Bay No. 394, RM",451741
"4714004","Hudson Bay, T",451868
"4714006","Porcupine No. 395, RM",451995
"4714007","Porcupine Plain, T",452122
"4714009","Weekes, VL",452249
"4714021","Kelvington No. 366, RM",452376
"4714022","Kelvington, T",452503
"4714023","Ponass Lake No. 367, RM",452630
"4714024","Rose Valley, T",452757
"4714025","Fosston, VL",452884
"4714026","Spalding No. 368, RM",453011
"4714028","Spalding, VL",453138
"4714030","Pleasantdale, VL",453265
"4714032","Naicam, T",453392
"4714034","Barrier Valley No. 397, RM",453519
"4714035","Pleasantdale No. 398, RM",453646
"4714036","Archerwill, VL",453773
"4714038","Bjorkdale No. 426, RM",453900
"4714039","Mistatim, VL",454027
"4714041","Bjorkdale, VL",454154
"4714043","Tisdale No. 427, RM",454281
"4714044","Tisdale, T",454408
"4714047","Star City No. 428, RM",454535
"4714049","Star City, T",454662
"4714051","Melfort, CY",454789
